#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2662,Resolved,VisIt,Bug,Normal,GDAL build error,Kevin Griffin,"",2.12.0,Kevin Griffin,08/08/2016,"",100,"",08/08/2016 05:56 pm,10/27/2016 07:12 pm,3 - Occasional,4 - Crash / Wrong Results,2.10.0,"","",OSX,Any,"After upgrading to OS X 10.11 (El Capitan) I get the following build_visit error when trying to build GDAL:

clang++ -dynamiclib  /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/frmts/o/*.o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/gcore/*.o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/port/*.o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/alg/*.o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/ogr/ogrsf_frmts/o/*.o ./ogr/ogrgeometryfactory.o ./ogr/ogrpoint.o ./ogr/ogrcurve.o ./ogr/ogrlinestring.o ./ogr/ogrlinearring.o ./ogr/ogrpolygon.o ./ogr/ogrutils.o ./ogr/ogrgeometry.o ./ogr/ogrgeometrycollection.o ./ogr/ogrmultipolygon.o ./ogr/ogrsurface.o ./ogr/ogrmultipoint.o ./ogr/ogrmultilinestring.o ./ogr/ogr_api.o ./ogr/ogrfeature.o ./ogr/ogrfeaturedefn.o ./ogr/ogrfeaturequery.o ./ogr/ogrfeaturestyle.o ./ogr/ogrfielddefn.o ./ogr/ogrspatialreference.o ./ogr/ogr_srsnode.o ./ogr/ogr_srs_proj4.o ./ogr/ogr_fromepsg.o ./ogr/ogrct.o ./ogr/ogr_opt.o ./ogr/ogr_srs_esri.o ./ogr/ogr_srs_pci.o ./ogr/ogr_srs_usgs.o ./ogr/ogr_srs_dict.o ./ogr/ogr_srs_panorama.o ./ogr/ogr_srs_ozi.o ./ogr/ogr_srs_erm.o ./ogr/swq.o ./ogr/swq_expr_node.o ./ogr/swq_parser.o ./ogr/swq_select.o ./ogr/swq_op_registrar.o ./ogr/swq_op_general.o ./ogr/ogr_srs_validate.o ./ogr/ogr_srs_xml.o ./ogr/ograssemblepolygon.o ./ogr/ogr2gmlgeometry.o ./ogr/gml2ogrgeometry.o ./ogr/ogr_expat.o ./ogr/ogrpgeogeometry.o ./ogr/ogrgeomediageometry.o ./ogr/ogr_geocoding.o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/libgdal.a      -L/opt/local/lib -lgeos_c -lpthread -ldl              -liconv    \
                -o /Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/libgdal.dylib
Undefined symbols for architecture x86_64:
  ""_iconv"", referenced from:
      CPLRecodeIconv(char const*, char const*, char const*) in cpl_recode_iconv.o
      CPLRecodeFromWCharIconv(wchar_t const*, char const*, char const*) in cpl_recode_iconv.o
  ""_iconv_close"", referenced from:
      CPLRecodeIconv(char const*, char const*, char const*) in cpl_recode_iconv.o
      CPLRecodeFromWCharIconv(wchar_t const*, char const*, char const*) in cpl_recode_iconv.o
  ""_iconv_open"", referenced from:
      CPLRecodeIconv(char const*, char const*, char const*) in cpl_recode_iconv.o
      CPLRecodeFromWCharIconv(wchar_t const*, char const*, char const*) in cpl_recode_iconv.o
ld: symbol(s) not found for architecture x86_64
clang: error: linker command failed with exit code 1 (use -v to see invocation)
make[1]: *** [/Users/griffin28/Documents/WCI/ASQ/VisIt/visit_build_rc/gdal-1.10.0/libgdal.dylib] Error 1
make: *** [check-lib] Error 2"
2686,Resolved,VisIt,Bug,Normal,XDMF build_visit error,Kathleen Biagas,"",2.12.0,Kevin Griffin,10/07/2016,"",0,"",10/07/2016 02:46 pm,11/01/2016 10:10 pm,3 - Occasional,2 - Minor Irritation,2.10.3,"","",OSX,Any,"XDMF tries to use the VTK zlib which causes build_visit to fail. When XDMF is forced to use the system  zlib it builds correctly. Below is the error output: 

Linking C shared library ../../bin/libvtklibxml2.dylib
137433 Undefined symbols for architecture x86_64:
137434   ""_vtk_zlib_gzclose"", referenced from:
137435       _xmlGzfileClose in xmlIO.o
137436   ""_vtk_zlib_gzdopen"", referenced from:
137437       _xmlGzfileOpenW in xmlIO.o
137438       _xmlGzfileOpen_real in xmlIO.o
137439   ""_vtk_zlib_gzopen"", referenced from:
137440       _xmlGzfileOpenW in xmlIO.o
137441       _xmlGzfileOpen_real in xmlIO.o
137442   ""_vtk_zlib_gzread"", referenced from:
137443       _xmlGzfileRead in xmlIO.o
137444       _vtk_libxml2___xmlParserInputBufferCreateFilename in xmlIO.o
137445   ""_vtk_zlib_gzrewind"", referenced from:
137446       _vtk_libxml2___xmlParserInputBufferCreateFilename in xmlIO.o
137447   ""_vtk_zlib_gzwrite"", referenced from:
137448       _xmlGzfileWrite in xmlIO.o
137449 ld: symbol(s) not found for architecture x86_64
137450 clang: error: linker command failed with exit code 1 (use -v to see invocation)
137451 make[2]: *** [bin/libvtklibxml2.dylib] Error 1
137452 make[1]: *** [Utilities/vtklibxml2/CMakeFiles/vtklibxml2.dir/all] Error 2
137453 make: *** [all] Error 2"
2528,Resolved,VisIt,Bug,Normal,Expression not valid after switching active source and deleting plot,Kevin Griffin,"",2.10.3,Kevin Griffin,02/11/2016,"",100,"",02/11/2016 03:28 pm,05/11/2016 08:27 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I tried to do the following (El Capitan):

1.  Open bFieldNyJ_A_0.h5
2.  Add psedocolor A_magnitude and draw.
3.  Open bFieldNyJ_J_0.h5
3.  Add pseudocolor J_magnitude and draw.
4.  Delete psedocolor A_magnitude.
5.  Add psedocolor A_magnitude and draw.

VisIt complains that A_magnitude is an invalid variable.  Looks like the 
expressions get cleared in between steps 4 and 5.
I see the same problem in 2.8.1.

Thank you,
Sveta
"
2593,Resolved,VisIt,Bug,Normal,Viewer windows pop-up automatically ,Mark Miller,"",2.10.3,Kevin Griffin,04/11/2016,"",0,"",04/11/2016 07:19 pm,06/07/2016 08:13 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",Windows 7,Any,"While in Jose Milovich's office he showed me how Viewer windows will automatically pop-up when using VisIt on Windows 7 (Enterprise, 64-bit). From my observation, it seem to happen when he used the scroll wheel on his mouse. He said it also happens on his Windows box at home (not sure if he uses a mouse with the scroll wheel)."
2611,Resolved,VisIt,Bug,Normal,Link Issue with Plugin on MAC,Mark Miller,"",2.10.3,Kevin Griffin,05/05/2016,"",0,"",05/05/2016 08:54 pm,06/06/2016 06:28 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",OSX,Any,"Related to Bug #2082???

Thanks Eric, Kevin!

Kevin, I’m trying to build a data importer plugin for VisIt 2.10.2 on Mac OSX 10.9.5 with Xcode version 6.2. I’m having trouble linking:

make[2]: *** No rule to make target `/Users/miller86/visit/masonry/mbuild-visit-2.10.2-darwin-x86_64/thirdparty_shared/visit/zlib/1.2.7/darwin-x86_64/lib/libz.dylib', needed by `/Users/clyne/.visit/2.10.2/darwin-x86_64/plugins/databases/libEWASPDatabase_par.dylib'.  Stop.
make[1]: *** [CMakeFiles/EWASPDatabase_par.dir/all] Error 2
make: *** [all] Error 2

We’re not having any trouble linking on Mac OSX 10.10.x Any pointers would be greatly appreciated.

thanks!

jc"
2636,Resolved,VisIt,Bug,Normal,Improve memory scaling for the SPH operator,Kevin Griffin,"",2.10.3,Kevin Griffin,06/22/2016,"",100,"",06/22/2016 09:04 pm,06/22/2016 09:40 pm,3 - Occasional,3 - Major Irritation,2.10.0,"","",All,Any,"hey kevin and cyrus,

so I mentioned this before, but it’s getting to be a limitation on the work we’re trying to do. if we try to sample SPH data to a grid larger than ~200^3, the compute engine goes OOM. this seems to be a problem of allocating the entire lattice on all available processors, and since the processors share a single memory bank (for instance if you run 20 procs on rzalastor), this quickly grows out of bounds of available memory. I know kevin was at one point working on streamlining the operator to use less memory, but have you guys looked yet into completely redesigning the way the grid is handled in parallel? at the moment, just the particle data is partitioned, mapped to a local grid of the size of the entire domain, and then at the end, all local grids are summed together for the global grid.

CODY RASKIN"
2469,Resolved,VisIt,Bug,High,SPH Operator not working with the Volume Plot,Kevin Griffin,"",2.10.1,Kevin Griffin,12/03/2015,"",100,"",12/03/2015 11:20 pm,01/14/2016 08:31 pm,5 - Always,4 - Crash / Wrong Results,2.10.0,"","",All,Any,The SPH Operator is generating a SEGV when applied to a Volume Plot. 
2163,Resolved,VisIt,Bug,Normal,Query Over Time Issue,Kathleen Biagas,"",2.10,Kevin Griffin,03/02/2015,"",0,"",03/02/2015 02:20 pm,06/30/2015 07:22 pm,3 - Occasional,2 - Minor Irritation,2.8.2,"","",All,Any,"From Greg Burton: It happens when I use QUERY from the CONTROLS drop down menu.  I then select ""All queries-over-time"", with the Queries identified as ""Average Value"".  I then select ""DO TIME QUERY"" and give a starting and an ending dump number for ""Starting timestep"" and ""Ending timestep"" and ""Stride"" and then press ""Query"", but I get uniformly for every field I've tried only zeros.  However, if I select another query category like ""Max"", I get a nice graph over the range of time steps selected.

I would like to use this ""Average Value"" query frequently in my work, and I am hoping you could look into it to see whether there is a bug and whether the bug could be fixed with the next VisIT release.
"
2338,Resolved,VisIt,Feature,Normal,SPH Resampling Operator,Kevin Griffin,"",2.10,Kevin Griffin,07/14/2015,"",100,"",07/14/2015 09:14 pm,07/22/2015 09:56 pm,"","","",3 - Medium,3 - Occasional,All,Any,Finish implementing and parallelizing Cody Raskin's SPH Resampling Operator.
2344,Resolved,VisIt,Feature,Normal,Improve the memory scalability of the SPH Resample Operator,Kevin Griffin,"",2.10,Kevin Griffin,07/22/2015,"",100,"",07/22/2015 05:43 pm,09/22/2015 10:40 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Currently, the size of the moments and final scalar values are allocated to the same size as the lattice across all processors. However, only a subset of the moments and scalar values are calculated on each processor depending on what particles are present in the dataset. Also, the entire lattice is created on the root processor and all of its associated scalar values are gathered on the root processor. This approach is not very resilient to scalability issues and needs to be revisited. "
2277,Resolved,VisIt,Feature,Normal,Add NVIDIA Visual Profiler (nvvp) capability to VisIt,Kevin Griffin,"",2.9.2,Kevin Griffin,05/20/2015,"",100,"",05/20/2015 08:40 pm,05/21/2015 11:35 pm,"","","",3 - Medium,3 - Occasional,All,Any,"To support the NextGen/CUDA code development efforts in VisIt, having the ability to run the NVIDIA Visual Profiler would be very beneficial. "
2107,Resolved,VisIt,Bug,Normal,Animation - side-by-side tile template issues on MAC,Kevin Griffin,"",2.9,Kevin Griffin,01/06/2015,"",0,"",01/06/2015 09:46 pm,01/13/2015 02:21 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.2,"","",OSX,Any,"Rick Angelini:

I’m using the VisIt GUI to create an animation by creating a new
side-by-side tile template.      When VisIt tries to render out the
animation, I get the error message:
“VisIt could not open your movie template file current.opt”.
I seem to be able to create an animation using a single frame (simple
animation) but I’m unable to use the animation templates without this
error.  "
2108,Resolved,VisIt,Feature,Normal,Update the bv_cgns script to create a patch for any OSX version,Kevin Griffin,"",2.9,Kevin Griffin,01/06/2015,"",100,"",01/06/2015 09:52 pm,01/07/2015 07:13 pm,"","","",3 - Medium,3 - Occasional,OSX,Any,The build_visit fix for cgns on OSX has a conditional to test for version 10.9.* and only apply the patch if the conditional is true. This ticket is to remove that conditional and apply the patch for any OSX version.
1871,Resolved,VisIt,Bug,Normal,OSX Mavericks Build Issues,Kevin Griffin,"",2.8.2,Kevin Griffin,06/12/2014,"",90,"",06/12/2014 12:32 pm,12/10/2014 02:25 pm,3 - Occasional,3 - Major Irritation,trunk,"","",All,Any,"*Qt Build Failures:*
Downloading qt-*-src-4.8.6, editing by_qt.sh with the new version, and adding –cc clang —cxx clang++ fixed it

*VTK Build Failures:*
Removing the garbage collection flag (-fobjc-gc) from VTK’s CMakeLists.txt and then re-tarring it did the trick

*CCMIO Build Failures:*
The new version of OSX was not recognized so it reverted to ‘unknown’. Adding an unknown directory to libccmio-2.6.1/config and copying the qmake stuff from libccmio-2.6.1/config /i386-apple-darwin8 and re-tarring fixed it

*NetCDF Build Failures:*
Punted on this one - Removed the switch from build_visit

*Pyside->shiboken-1.1.1 Build Failures: (fatal error: 'tr1/functional' file not found)*
-  The tr1 namespace is no longer supported with the new compiler (functionality is in std) so I had to remove it from: pyside-combined-1.1.1/shiboken-1.1.1/ext/sparsehash/google/sparsehash/sparseconfig.h"
1872,Resolved,VisIt,Bug,Normal,AdvIO 1.2 Make Fail - OSX Mavericks,Kevin Griffin,"",2.8.2,Kevin Griffin,06/12/2014,"",100,"",06/12/2014 06:50 pm,12/16/2014 01:13 pm,3 - Occasional,3 - Major Irritation,trunk,"","",OSX,Any,Please see attached screenshot of the error.Once I commented out the offending code in AdvTypes.h make was successful.
2072,Resolved,VisIt,Bug,Normal,--cgns build_visit switch fails,Kevin Griffin,"",2.8.2,Kevin Griffin,11/24/2014,"",100,"",11/24/2014 03:24 pm,12/30/2014 05:06 pm,3 - Occasional,4 - Crash / Wrong Results,2.8.1,"","",OSX,Any,"build_visit encounters errors when the --cgns switch is used. Below is the build_visit command and build_visit_log output.

+Command+:

build_visit --console --makeflags -j8 --no-visit --vtk --qt --svn --cc clang --cxx clang++ --no-thirdparty --cmake --python --no-visit --pyside --mpich --advio --boxlib --ccmio --cfitsio --fastbit --gdal --hdf4 --h5part --hdf5 --netcdf --silo --szip --xdmf --mfem --visus --uintah --cgns 

+build_visit_log: (truncated - see attached build_visit.log file)+

      ...
  ""_H5Tcopy"", referenced from:
      _new_str_att in ADFH.o
      _ADFH_Database_Open in ADFH.o
      _ADFH_Put_Dimension_Information in ADFH.o
  ""_H5Tequal"", referenced from:
      _ADFH_Database_Open in ADFH.o
  ""_H5Tget_native_type"", referenced from:
      _ADFH_Read_Block_Data in ADFH.o
      _ADFH_Read_Data in ADFH.o
      _ADFH_Read_All_Data in ADFH.o
      _ADFH_Write_Block_Data in ADFH.o
      _ADFH_Write_Data in ADFH.o
      _ADFH_Write_All_Data in ADFH.o
  ""_H5Tget_precision"", referenced from:
      _ADFH_Database_Open in ADFH.o
  ""_H5Tget_size"", referenced from:
      _ADFH_Read_Block_Data in ADFH.o
      _ADFH_Write_Block_Data in ADFH.o
  ""_H5Tset_precision"", referenced from:
      _ADFH_Put_Dimension_Information in ADFH.o
  ""_H5Tset_size"", referenced from:
      _new_str_att in ADFH.o
  ""_H5check_version"", referenced from:
      _ADFH_Database_Open in ADFH.o
  ""_H5garbage_collect"", referenced from:
      _ADFH_Database_Garbage_Collection in ADFH.o
  ""_H5get_libversion"", referenced from:
      _ADFH_Database_Open in ADFH.o
      _ADFH_Library_Version in ADFH.o
  ""_H5open"", referenced from:
      _ADFH_Create in ADFH.o
      _new_str_att in ADFH.o
      _ADFH_Database_Open in ADFH.o
      _new_str_data in ADFH.o
      _ADFH_Database_Get_Format in ADFH.o
      _ADFH_Put_Dimension_Information in ADFH.o
      _ADFH_Get_Link_Path in ADFH.o
      ...
ld: symbol(s) not found for architecture x86_64
clang: error: linker command failed with exit code 1 (use -v to see invocation)
make: *** [lib/libcgns.so] Error 1
"
2608,Pending,VisIt,Feature,Normal,Allow User to create partial bounding box,"","",3.0,Kevin Griffin,04/21/2016,"",0,"",04/21/2016 12:35 pm,05/03/2016 06:52 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Dear All,

Greetings.

I would like to know if it is possible to draw a 3D bounding box as shown in the attached figure. In the annotation option the bounding box either appeared completely or no bounding box. There is no option to create only half part of the bounding box as shown in the figure.

Thank you.

With kind regards,
Naveen"
2732,Pending,VisIt,Feature,Normal,Investigate PySide2 Support for QT5,Kevin Griffin,"",3.0,Kevin Griffin,12/20/2016,"",0,"",12/20/2016 10:41 pm,12/20/2016 10:41 pm,"","","",3 - Medium,3 - Occasional,All,Any,http://wiki.qt.io/PySide2_GettingStarted
2734,Pending,VisIt,Feature,Normal,GUI capture script,Kevin Griffin,"",3.0,Kevin Griffin,12/20/2016,"",40,"",12/20/2016 10:49 pm,01/22/2018 05:13 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Create a script that automates the showing, capturing, and saving of different VisIt windows."
2972,Pending,VisIt,Feature,Normal,"Remove the ""On"" option for Smart file grouping","","",3.0,Kevin Griffin,11/09/2017,"",0,"",11/09/2017 12:21 pm,11/28/2017 06:51 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"For the ""File Grouping"" option in the ""File open"" dialog there are three options: Smart, On, Off. It appears that the ""Smart"" option is a superset of ""On"" therefore I would suggest removing the current ""On"" option and rename ""Smart"" to ""On"" and have just two options. "
3029,Pending,VisIt,Feature,Normal,Upgrade to Qt 5.10,Kevin Griffin,"",3.0,Kevin Griffin,02/28/2018,"",0,"",02/28/2018 10:21 am,05/15/2018 06:16 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,"Qt 5.10.x seems to solve all of the issues that we've had to add workarounds for in OS X (and potentially other systems too). We should consider upgrading to Qt 5 as soon as possible.

From Gunther:
    Hi another reference point,
    
    I am building VisIt on MacOS X 10.13.3, though not with VisIt's own Qt but a Qt installed through HomeBrew. For a long time, I had problems with toolbars not showing up properly (despite the workarounds Kevin added a while back). I also encountered odd rendering problems etc.
    
    However, once HomeBrew transitioned to Qt 5.10 all of these problems disappeared. I am currently using Qt 5.10.1 and could remove the workarounds of using ""QCoreApplication::setAttribute(Qt::AA_ImmediateWidgetCreation)"" in vtkqt/vtkQtRenderWindow.C and all toolbars still show up as they are supposed to do. It seems that this Qt version fixed a couple of problems that were causing this issues. 
    
    If there are no other issues holding us back, updating from Qt 5.6 to 5.10 may solve a lot of problems we are encountering. PySide2 seems to be at least working on an implementation for Qt 5.10, though I am not sure if that is in production, yet.
    
    Gunther


From Kathleen:
Looks like on the dev version of pyside2 they are working on support qt
5.11 so I think we should be good to uprade qt to 5.10.

Still no official releases, though.

Kathleen"
2792,Pending,VisIt,Feature,Normal,Allow the use of interval notation with Threshold operator custom range,Kevin Griffin,"",2.13.3,Kevin Griffin,03/26/2017,"",0,"",03/26/2017 07:50 pm,05/10/2018 08:29 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"It May come a bit late, but how about using interval notation, i.e., something like [0,15],18,[20,34]? Not sure if that makes parsing more difficult, but it would make it possible to specify both open and closed intervals, e.g. [0,15),18,(20, 43] if you don't want to include the 15 and 20 into the ranges.

Gunther"
2921,Pending,VisIt,Bug,Normal,GLEW initialization failed: Missing GL version,Eric Brugger,"",2.13.3,Kevin Griffin,09/27/2017,"",0,"",09/27/2017 05:08 pm,05/10/2018 08:34 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"When Chris Kueny updated his Mac Pro Desktop he gets the following error when trying to do X display back from the LC machines (cab, syrah):

Running: gui2.12.3
Running: viewer2.12.3 -geometry 1696x1130+352+0 -borders 22,0,0,0 -shift 100,100 -preshift -100,-78 -defer -host 127.0.0.1 -port 5600
Running: mdserver2.12.3 -host 127.0.0.1 -port 5601
Xlib:  extension ""NV-GLX"" missing on display ""syrah144:15.0"".
GLEW initialization failed: Missing GL version
Xlib:  extension ""NV-GLX"" missing on display ""syrah144:15.0"".
Xlib:  extension ""NV-GLX"" missing on display ""syrah144:15.0"".

A Few things to note:
1. When he does X display back from his laptop everything works
2. He can do client/server from either machine successfully
3. His desktop is OSX 10.12.6

There have been emails in the past about this issue but I haven't seen any definitive solutions"
3004,Pending,VisIt,Bug,Normal,Need to add additional modules to FindVisItVTK.cmake for OpenSUSE,Kevin Griffin,"",2.13.3,Kevin Griffin,02/01/2018,"",0,"",02/01/2018 10:59 am,05/15/2018 06:12 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",Linux,Any,"   ====================================
   =======    Missing Modules ==============
        libvtksys-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
        libvtkmetaio-6.1.so.1 => not found
        libvtkDICOMParser-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
        libvtksys-6.1.so.1 => not found
=======================================

Dear All,

just a short question about missing library dependencies in building
VisIt2.13.0 using the build_visit2_13_0.txt-script (downloaded 31st of
January 2018):

Initially, the installation of VisIt 2.13.0 on my linux machine was
successful: ('All indications are that VisIt successfully built').

However on starting the executable (visit2.13.0/src/bin/visit) I got the
following massages:

Running: gui-dv
Running: viewer ...
error while loading shared libraries: libvtkjsoncpp-6.1.so.1 ...cannot open shared object..

after which the execution halted.

Checking with ldd on the library dependencies of the files (eg. viewer,
but also others) it turns out that
about five vtk-related libraries are not linked (see attached output of
ldd - some of the other vtk-libraries are linked, however), although they
are present in the vtk-directories created by the build_visit2_13_0.txt-script.

Checking on the web it appears that this issue was also observed for
the parallel version of VisIt.

Since the built-script is quite impressive - do you have any
suggestion where to add these missing library dependencies into the
build_visit2_13_0.txt script?

Built-Log-file (build_visit2_13_0.txt_log.gz) and the output of ldd is
attached (visit_libraries.txt).

The machine is a standard desktop PC (Intel CPU, OS: opensuse 42.3,
Linux kernel 4.4.103-36).

If you need further information, please let me know.

Any help is appreciated
Udo v. Toussaint

*****************************************
*  Udo v. Toussaint                     *
*  Tel.: 089/3299-1817                  *
*  Fax : 089/3299-961817                *
*  e-mail : udo.v.toussaint@ipp.mpg.de  *
*  Boltzmannstr. 2                      *
*  D-85748 Garching                     *"
