#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
1510,Resolved,VisIt,Feature,Normal,Modify Project operator GUI to be more understandable.,Kathleen Biagas,"",2.7,Eric Brugger,06/21/2013,"",0,0.5,06/21/2013 04:56 pm,08/12/2013 08:43 pm,"","","",3 - Medium,3 - Occasional,All,Any,"From Dan Laney:

Hi Eric,

I had a user come into my office wanting to transform a set of points in 3D to 2D.  I brought up the ""Project"" operator and the drop down box showed the following notation:

Z-Axis Cartesian (x <= x, y <= y)
...

At first we interpreted '<=' as less than or equal and didn't understand it as mapping.  We eventually figured that out, but then became confused by how this notation was used in the cylindrical projections.  

We discussed it and recommend / request, that the projections be described explicitly by the equations used in the projections, with primed values representing the newly projected coordinates.  For example, projecting XYZ to XY along the Z axis would have the following descriptor:

Z-Axis Cartesian (x' = x, y' = y)

This way a common mathematical notation is used, and it is quite explicit and self describing about what the projection operator will do."
1541,Resolved,VisIt,Bug,Normal,visit -arch doesn't work anymore,Eric Brugger,"",2.7,Eric Brugger,07/17/2013,"",100,1.0,07/17/2013 11:49 am,07/17/2013 12:23 pm,3 - Occasional,2 - Minor Irritation,2.6.0,"","",All,Any,""
1542,Resolved,VisIt,Bug,High,clip operator returns zero cells for double precision structured grids.,Eric Brugger,"",2.7,Eric Brugger,07/18/2013,"",100,4.0,07/18/2013 12:37 pm,07/18/2013 08:15 pm,3 - Occasional,5 - Very Serious,2.6.2,"","",All,Any,When I clip a structured grid with double precision values I always get zero cells.
1251,Resolved,VisIt,Bug,High,Zooming when in zoom mode by moving vertically with the middle mouse button down is broken in 2D.,Eric Brugger,"",2.6.3,Eric Brugger,11/26/2012,"",100,6.0,11/26/2012 05:20 pm,06/19/2013 07:59 pm,3 - Occasional,3 - Major Irritation,2.6.0,"","",All,DOE/ASC,"This is a new bug on the trunk that was not present in 2.5.2. When you hold down the middle mouse button and move vertically the image should zoom when in zoom mode in 2D. It did this in 2.5.2, but doesn't on the trunk. It works properly in 3D. The bug was introduced with revision 18899 by Allen Sanderson. A new OnTimer method was added and he copied the one from the Navigate 2D interactor and he should have probably started with the OnTimer method from the Zoom3D interactor.

The faulty file is avt/VisWindow/Interactors/Zoom2D.C"
1424,Resolved,VisIt,Bug,Normal,"viewer doesn't provide""-l username"" to qtssh.exe when local and remote user name match",Eric Brugger,"",2.6.3,Eric Brugger,04/15/2013,"",100,3.0,04/15/2013 01:17 pm,04/17/2013 06:22 pm,3 - Occasional,2 - Minor Irritation,2.6.2,"","",Windows,Any,"When you run visit in client server mode the viewer doesn't include the ""-l username"" arguments to qtssh.exe when the local and remote name match. This causes qtssh to put up a window asking for the remote username and then password window with a missing username. The code that is relevant to this is in common/comm/RemoteProcess.C."
1426,Resolved,VisIt,Bug,Normal,Shift left button no longer constrains to 1:1 rectangles when zooming in 2d zoom mode.,Eric Brugger,"",2.6.3,Eric Brugger,04/16/2013,"",100,20.0,04/16/2013 02:28 pm,06/24/2013 06:26 pm,3 - Occasional,3 - Major Irritation,2.6.0,"","",All,Any,"When you are in zoom mode and you use shift left button press to zoom, the rectangle should be constrained to a 1:1 rectangle. Now it just pans the image like in navigate mode. Furthermore, if you release the shift button before releasing the mouse button, it will be stuck navigating (i.e. if you move the mouse it will pan the image even if you are not pressing the left mouse button). This was broken in visit 2.6.0. 2.5.2 works properly."
1431,Resolved,VisIt,Bug,Normal,Should we change hostname in rz host profiles to drop llnl.gov.,Eric Brugger,"",2.6.3,Eric Brugger,04/23/2013,"",100,2.0,04/23/2013 04:23 pm,06/13/2013 11:23 am,2 - Rare,4 - Crash / Wrong Results,2.6.2,"","",All,Any,"Andrew Young was unable to run client server from his Windows 7 64 bit desktop to rrzeus. It turns out it was failing in the ssh hop from rzgw to rzzeus. It was giving the message ""Host key verification failed"" from the second ssh command. This was being caused by using ""rzzeus.llnl.gov"" instead of ""rzzeus"". Should we change the host profiles to drop the ""llnl.gov""."
1432,Resolved,VisIt,Bug,Normal,"Modify qtssh to store the log file in ""My Documents/visit"" on Windows",Eric Brugger,"",2.6.3,Eric Brugger,04/25/2013,"",100,4.0,04/25/2013 10:51 am,06/13/2013 07:13 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"I didn't do anything special when I added the logging capability and the log files end up in the installation directory on Windows. This is hard to find and may be a problem if the user doesn't have write permission to that directory. It should be placed in the same location as normal log files from VisIt, which is ""My Documents/visit""."
1452,Resolved,VisIt,Bug,Normal,build_visit should build netcdf before itaps.,Kathleen Biagas,"",2.6.3,Eric Brugger,05/09/2013,"",0,2.0,05/09/2013 12:47 pm,06/19/2013 09:29 pm,3 - Occasional,3 - Major Irritation,trunk,"","",All,Any,"I was running build_visit with a lot of third_party libraries and when it got to ITAPS MOAB it failed. It turns out MOAB requires netcdf, which had not been built yet. So netcdf should be built early on."
1457,Resolved,VisIt,Bug,Normal,VTK reader not reading pvti files properly.,Eric Brugger,"",2.6.3,Eric Brugger,05/14/2013,"",100,6.0,05/14/2013 01:28 pm,06/25/2013 09:23 pm,3 - Occasional,4 - Crash / Wrong Results,2.6.2,"","",All,Any,""
1505,Resolved,VisIt,Bug,Urgent,Movie encoding with ffmpeg on cab.llnl.gov not working,Eric Brugger,"",2.6.3,Eric Brugger,06/19/2013,"",100,4.0,06/19/2013 11:15 am,06/19/2013 01:59 pm,3 - Occasional,4 - Crash / Wrong Results,2.6.2,"","",Linux,DOE/ASC,"Rhee Moono reported that movie encoding on cab.llnl.gov was not working for him. I tried it out and it didn't work for me either. Here are the error messages from ffmpeg.

cab688{brugger}44: ffmpeg -f image2 -i mpeg_link%04d.jpeg -mbd rd -flags
+mv4+aic -trellis 1 -flags qprd -bf 2 -cmp 2 -g 25 -pass 1 -y -b 100000000
movie.mpg
ffmpeg version 0.10.6 Copyright (c) 2000-2012 the FFmpeg developers
  built on Dec 11 2012 23:58:43 with gcc 4.4.6 20110731 (Red Hat 4.4.6-3)
  configuration: --prefix=/usr --bindir=/usr/bin --datadir=/usr/share/ffmpeg
--incdir=/usr/include/ffmpeg --libdir=/usr/lib64 --mandir=/usr/share/man
--arch=x86_64 --extra-cflags='-O2 -g -pipe -Wall -Wp,-D_FORTIFY_SOURCE=2
-fexceptions -fstack-protector --param=ssp-buffer-size=4 -m64 -mtune=generic'
--enable-bzlib --disable-crystalhd --enable-gnutls --enable-libass
--enable-libcdio --enable-libcelt --enable-libdc1394 --disable-indev=jack
--enable-libfreetype --enable-libgsm --enable-libmp3lame --enable-openal
--enable-libopenjpeg --enable-libpulse --enable-librtmp
--enable-libschroedinger --enable-libspeex --enable-libtheora
--enable-libvorbis --enable-libv4l2 --enable-libx264 --enable-libxvid
--enable-x11grab --enable-avfilter --enable-postproc --enable-pthreads
--disable-static --enable-shared --enable-gpl --disable-debug
--disable-stripping --shlibdir=/usr/lib64 --enable-runtime-cpudetect
  libavutil      51. 35.100 / 51. 35.100
  libavcodec     53. 61.100 / 53. 61.100
  libavformat    53. 32.100 / 53. 32.100
  libavdevice    53.  4.100 / 53.  4.100
  libavfilter     2. 61.100 /  2. 61.100
  libswscale      2.  1.100 /  2.  1.100
  libswresample   0.  6.100 /  0.  6.100
  libpostproc    52.  0.100 / 52.  0.100
[image2 @ 0x626fc0] max_analyze_duration 5000000 reached at 5000000
Input #0, image2, from 'mpeg_link%04d.jpeg':
  Duration: 00:00:08.52, start: 0.000000, bitrate: N/A
    Stream #0:0: Video: mjpeg, yuvj420p, 608x480 [SAR 1:1 DAR 19:15], 25 fps,
25 tbr, 25 tbn, 25 tbc
Please use -b:a or -b:v, -b is ambiguous
Incompatible pixel format 'yuvj420p' for codec 'mpeg1video', auto-selecting
format 'yuv420p'
[buffer @ 0x63a020] w:608 h:480 pixfmt:yuvj420p tb:1/1000000 sar:1/1
sws_param:
[buffersink @ 0x639ba0] auto-inserting filter 'auto-inserted scale 0' between
the filter 'src' and the filter 'out'
[scale @ 0x6364c0] w:608 h:480 fmt:yuvj420p -> w:608 h:480 fmt:yuv420p
flags:0x4
[NULL @ 0x635060] [Eval @ 0x7fffffffb6b0] Undefined constant or missing '(' in
'aicqprd'
[NULL @ 0x635060] Unable to parse option value ""aicqprd""
[NULL @ 0x635060] Error setting option flags to value +mv4+aicqprd.
Output #0, mpeg, to 'movie.mpg':
    Stream #0:0: Video: none (hq), yuv420p, 608x480 [SAR 1:1 DAR 19:15],
q=2-31, pass 1, 200 kb/s, 90k tbn, 25 tbc
Stream mapping:
  Stream #0:0 -> #0:0 (mjpeg -> mpeg1video)
Error while opening encoder for output stream #0:0 - maybe incorrect
parameters such as bit_rate, rate, width or height"
1530,Resolved,VisIt,Bug,Immediate,Change cielo host profile to use rfta15.lanl.gov for the gateway.,Eric Brugger,"",2.6.3,Eric Brugger,07/08/2013,"",100,1.0,07/08/2013 12:59 pm,07/08/2013 01:30 pm,3 - Occasional,3 - Major Irritation,2.6.2,"","",All,Any,The old red-fta cluster used as the gateway to lanl has been retired and replaced with the rfta cluster. The valid nodes are rfta13 - rfta28. 15 seems like a good choice.
1108,Resolved,VisIt,Bug,Urgent,Client server to cielo doesn't work,Eric Brugger,"",2.6.2,Eric Brugger,06/26/2012,"",100,16.0,06/26/2012 04:07 pm,03/13/2013 11:34 am,2 - Rare,5 - Very Serious,2.5.0,"","",All,Any,"I was running client server to cielo from inca3 and it wouldn't connect with the following error message:

can't open master pty: /dev/ttyTfcan't open sale pty: -1
dup2 error to stdindup2 error to stdoutdup2 error to stderrinca3{brugger}23:

Version 2.4.2 still works. version 2.5.0 doesn't work either."
1185,Resolved,VisIt,Feature,Normal,Add a host profile for cielo for sandia.,Eric Brugger,"",2.6.2,Eric Brugger,08/29/2012,"",100,2.0,08/29/2012 06:01 pm,03/12/2013 08:23 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Sandia has a couple of people that want to use visit on cielo so we need to create a sandia_closed_cielo host profile and install it as part of the ""sandia_closed"" collection of host profiles. The sandia_closed_cielo profile can probably be a copy of the llnl_closed_cielo profile."
1330,Resolved,VisIt,Bug,Normal,VisIt doesn't launch when it is linked to with a symbolic link.,Brad Whitlock,"",2.6.2,Eric Brugger,02/05/2013,"",100,"",02/05/2013 08:24 pm,03/11/2013 05:16 pm,3 - Occasional,2 - Minor Irritation,2.6.0,"","",All,Any,"Here is the e-mail describing the failure.

Hello

The latest version of visit doesn't work when started with any type of a symlink with the following setup:

which visit
/home/ilja/bin/visit

file /home/ilja/bin/visit
/home/ilja/bin/visit: symbolic link to
`/home/ilja/Tiedostot/Ohjelmat/visit/bin/visit'

file /home/ilja/Tiedostot/Ohjelmat/visit/bin/visit
/home/ilja/Tiedostot/Ohjelmat/visit/bin/visit: symbolic link to `frontendlauncher'

Here's what frontendlauncher from 2.6.1 prints when I insert print progdir, visitdir at the end of # ----------------------------------------------
#                            Figure out visitdir
# ----------------------------------------------

/home/ilja/bin /home/ilja/
There is no current version of VisIt.

2.6.0 behaves as reported previously.

Ilja"
1338,Resolved,VisIt,Bug,High,VisIt engine sometimes crashes when making a filled boundary plot from CSG data from a Silo file.,Eric Brugger,"",2.6.2,Eric Brugger,02/15/2013,"",100,4.0,02/15/2013 12:03 pm,02/15/2013 02:43 pm,3 - Occasional,2 - Minor Irritation,2.6.0,"","",All,Any,Greg Greenman reported that VisIt crashed when he was doing a filled boundary plot of some CSG data from a Silo file.
1363,Resolved,VisIt,Bug,Normal,The compilers were updated on cielo and the 3rd party libraries need to be rebuilt.,Eric Brugger,"",2.6.2,Eric Brugger,03/04/2013,"",100,2.0,03/04/2013 07:52 pm,03/06/2013 07:47 pm,3 - Occasional,2 - Minor Irritation,2.6.1,"","",All,Any,Cielo was updated to gcc 4.7.2 so the third party libraries need to be rebuilt.
1364,Resolved,VisIt,Bug,Normal,MakeMili has compile issues with gcc 4.7.2.,Eric Brugger,"",2.6.2,Eric Brugger,03/04/2013,"",100,1.0,03/04/2013 07:55 pm,03/06/2013 07:45 pm,3 - Occasional,2 - Minor Irritation,2.6.1,"","",All,Any,"It needs to include <unistd.h>. Also, the ""r"" being passed to functions that expect char * doesn't work, so a character array of length 2 with a ""r"" needs to be passed instead."
1375,Resolved,VisIt,Bug,High,Running client/server from inca to cielo now requires -nopty.,Eric Brugger,"",2.6.2,Eric Brugger,03/12/2013,"",100,8.0,03/12/2013 02:22 pm,03/12/2013 05:15 pm,3 - Occasional,3 - Major Irritation,2.5.0,"","",All,Any,"Starting with VisIt 2.5.0, whenever I run visit client/server from inca to cielo I have to add -nopty or else the pseudo terminal creation fails and I can't connect to cielo."
1390,Resolved,VisIt,Bug,Urgent,Remove special handling for the gremlin system at LLNL since it is now a chaos 5 OS. ,Eric Brugger,"",2.6.2,Eric Brugger,03/20/2013,"",100,1.0,03/20/2013 02:38 pm,03/20/2013 03:24 pm,3 - Occasional,4 - Crash / Wrong Results,2.6.1,"","",All,Any,"Gremlin used to have a special build because it was running chaos 4, whereas all the other LLNL clusters were running chaos 5. A special build is also no longer needed for it, so its config site file should be removed and it should be removed from visit-build-closed and visit-install-closed, since its executables will be built on the inca system."
1213,Resolved,VisIt,Bug,Normal,xrayimage query has artifacts.,Eric Brugger,"",2.6.1,Eric Brugger,10/04/2012,"",100,32.0,10/04/2012 05:21 pm,12/05/2012 05:58 pm,2 - Rare,4 - Crash / Wrong Results,2.5.2,"","",All,Any,"Dan Laney report that he created some xrayimage queries of his data and he would see random artifacts in the images. He provided me with a reproducer.

I investigated one of the artifacts and found that it occured with a ray nearly parallel to a non-planar quadrilateral. Changing the code to treat quadrilaterals as two triangles caused all the artifacts to disappear."
1259,Resolved,VisIt,Bug,High,"Internal launcher incorrectly passes some arguments to the script file specified with ""-s script_file"".",Eric Brugger,"",2.6.1,Eric Brugger,12/03/2012,"",100,5.0,12/03/2012 04:00 pm,12/04/2012 01:15 pm,2 - Rare,4 - Crash / Wrong Results,2.5.2,"","",All,Any,"When you launch the cli from the command line and specify a script with ""-s script_file"", the arguments after the script file name are for the script and need to come at the end of the line. Instead any arguments that are not known about by the internallauncher get put right after the script name and before the arguments intended for the script. This results in those arguments getting passed to the script and not the intended component. This is new behavior in 2.6.0."
1263,Resolved,VisIt,Bug,High,Add message about UNV plugin added to Windows distribution to the release notes.,Kathleen Biagas,"",2.6.1,Eric Brugger,12/04/2012,"",0,0.25,12/04/2012 12:06 pm,01/16/2013 06:04 pm,3 - Occasional,2 - Minor Irritation,2.5.2,"","",All,Any,The UNV plugin was added to the Windows distribution but not mentioned in the release notes. We should add something.
1273,Resolved,VisIt,Bug,Normal,The Xdmf reader gives an error when trying to plot a vector variable defined on a multi block mesh.,Eric Brugger,"",2.6.1,Eric Brugger,12/11/2012,"",100,2.0,12/11/2012 08:52 pm,12/11/2012 09:16 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.2,"","",All,Any,I tried to create a vector plot of a vector defined on a multi block mesh and visit returned an error that it is an invalid variable. It works fine when the vector is defined on a single block mesh.
1274,Resolved,VisIt,Bug,Normal,Xdmf reader doesn't support BaseIndex and GhostOffsets for structured grids.,Eric Brugger,"",2.6.1,Eric Brugger,12/12/2012,"",100,6.0,12/12/2012 12:18 pm,12/12/2012 04:46 pm,3 - Occasional,4 - Crash / Wrong Results,2.5.2,"","",All,Any,"The Xdmf reader doesn't support the ""Information"" attributes of ""BaseIndex"" and ""GhostOffset""."
1276,Resolved,VisIt,Feature,Normal,Add procid to the list of functions in the expression window.,Eric Brugger,"",2.6.1,Eric Brugger,12/12/2012,"",100,1.0,12/12/2012 08:00 pm,12/18/2012 08:24 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Everytime I try to find the expression that returns the processor id, I can't find it in the list of expressions. It should probably go in the miscellaneous category."
1281,Resolved,VisIt,Bug,High,"INSTALL_NOTES mentions installing from the dmg file and the tar.gz file, the tar.gz file is not on web page",Eric Brugger,"",2.6.1,Eric Brugger,12/18/2012,"",100,1.0,12/18/2012 12:10 pm,12/19/2012 05:15 pm,3 - Occasional,2 - Minor Irritation,2.6.0,"","",All,Any,"The INSTALL_NOTES mentions that there are two ways to install on the Mac. One is with the dmg file and the other is with the tar.gz file. THe problem is that the tar.gz file is not on the download page (it is in the releases directory). We should either change the INSTALL_NOTES or add links for the tar.gz files. I think adding the tar.gz file to the download page is probably the way to go. I also noticed that the INSTALL_NOTES still mention 32 bit linux distributions, which we no longer provide."
1285,Resolved,VisIt,Bug,Normal,Bug in depth cueing.,Eric Brugger,"",2.6.1,Eric Brugger,12/18/2012,"",100,1.0,12/18/2012 07:17 pm,12/18/2012 07:41 pm,3 - Occasional,4 - Crash / Wrong Results,2.6.0,"","",All,Any,"From an e-mail from Jean Favre:

hello

one of my users has brought to my attention a bad behavior in depth cueing. After inspecting the source code, I have corrected a typographic error, and confirmed that the depth cueing now works correctly.

the typos are in avt/Plotter/avtSoftwareShader.C

line 611,612
the indices used in initialization of start[3] and end[3] are 0,2,2 and 0,2,2 and should instead be 0,1,2 and 0,1,2

I trust someone can correct that on the repo.
-----------------
Jean/CSCS"
1288,Resolved,VisIt,Feature,Normal,Remove need to specify -fPIC by the user in the config site file.,Eric Brugger,"",2.6.1,Eric Brugger,12/26/2012,"",100,3.0,12/26/2012 06:40 pm,12/26/2012 07:31 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Jed Brown reported that when he builds visit, he has to apply a patch that adds ""-fPIC"" to the compile flags to get libsimV2 to link properly. We typically add ""-fPIC"" globally to the VISIT_C_FLAGS and VISIT_CXX_FLAGS in the config site file, but not having the user worry about this would be better."
1290,Resolved,VisIt,Bug,Normal,writescript.py has an error where GetCurveView should be GetViewCurve.,Eric Brugger,"",2.6.1,Eric Brugger,01/04/2013,"",100,1.0,01/04/2013 01:29 pm,01/04/2013 01:50 pm,3 - Occasional,4 - Crash / Wrong Results,2.6.0,"","",All,Any,"Jean Favre's e-mail:

Hi folks

I have found a lapsus on line 397 of writescript.py (version 2.6.0)

view = visit.GetCurveView()

should be

view = visit.GetViewCurve()

-----------------
Jean/CSCS
"
1308,Resolved,VisIt,Feature,High,Merge Paul Navratil's changes in trunk updates 20008 and 20009 to the 2.6RC,Eric Brugger,"",2.6.1,Eric Brugger,01/15/2013,"",100,1.0,01/15/2013 12:22 pm,01/15/2013 01:07 pm,"","","",3 - Medium,3 - Occasional,All,Any,Paul made some host config file changes on the trunk that he would like put on the 2.6 RC. The changes are in commits 20008 and 20009.
1311,Resolved,VisIt,Bug,High,vts files losing some boundaries.,Brad Whitlock,"",2.6.1,Eric Brugger,01/15/2013,"",100,"",01/15/2013 02:30 pm,01/22/2013 05:07 pm,3 - Occasional,2 - Minor Irritation,2.6.0,"","",All,Any,"Jean Favre reported that he had a pvts file that wasn't being read properly with VisIt, with some parts of the mesh not showing up. He found out that reading individual files displayed the same behavior. He also found that the geometry was being eliminated in the facelist filter. He gave me a pvts file that demonstrated the behavior. I looked at the file and noticed that the ""WholeExtent"" and ""Extent"" of the piece was say ""0 20 0 20 40 60"". When I changed it to ""0 20 0 20 0 20"" it worked fine. So there is something in the facelist filter that is causing the problem with those extents.

Here is a reproducer with one of our sample data sets.

data/vtk_xml_test_data/curv3d.vts

where the extents are changed from ""0 30 0 40 0 30"" to ""0 30 0 40 30 60"""
1123,Resolved,VisIt,Bug,Normal,"VisIt is no longer able to group VTK files using NBLOCKS in a "".visit"" file.",Brad Whitlock,"",2.6,Eric Brugger,07/05/2012,"",100,"",07/05/2012 07:29 pm,10/23/2012 02:33 pm,4 - Common,3 - Major Irritation,2.5.0,"","",All,Any,"When I changed the VTK reader from a STSD file format to a STMD file format, it is no longer possible to group the files using the NBLOCKS method in a "".visit"" file. This is because it was never supported to group multiple STMD files using NBLOCKS. This is highly inconvenient and also breaks reading back VTK files that have been exported that contain multiple blocks, since the blocks are grouped with a "".visit"" file. A fix to that problem would be to export them to the appropriate parallel VTK file (although they don't allow mixing mesh types). The more general problem could be fixed in one of two ways.

1) Create an STSD reader for the single block vtk files and an STMD reader for multi block files.

2) Fix the problem of grouping STSD files. The relevant code is in SetupDatabase, which is in each of the STMD readers. Here is the one in the VTK reader:

avtDatabase *
VTKCommonPluginInfo::SetupDatabase(const char *const *list,
                                   int nList, int nBlock)
{
    avtSTMDFileFormat **ffl = new avtSTMDFileFormat*[nList];
    for (int i = 0 ; i < nList ; i++)
    {
        ffl[i] = new avtVTKFileFormat(list[i], readOptions);
    }
    avtSTMDFileFormatInterface *inter
           = new avtSTMDFileFormatInterface(ffl, nList);
    return new avtGenericDatabase(inter);
}


The signature of the routine would need to change, so this would have to be a change for 2.6."
1169,Resolved,VisIt,Bug,Normal,curve_domain expression allows storing non increasing values into the curve coordindates,Eric Brugger,"",2.6,Eric Brugger,08/17/2012,"",100,3.0,08/17/2012 07:09 pm,08/20/2012 03:09 pm,3 - Occasional,3 - Major Irritation,2.5.1,"","",All,Any,"I had a curve whose y values at the end of the curve were all zero because I read the curves from a csv file where some cells didn't have values resulting in zeroes in array. When I put the values into the coordinates of another curve, it caused problems with some operations since they assumed increasing values. It would be nice if the curve_domain expression would remove any points that had values that weren't monotonically increasing."
1170,Resolved,VisIt,Feature,Normal,I would like an expression that would integrate curves.,Eric Brugger,"",2.6,Eric Brugger,08/17/2012,"",100,6.0,08/17/2012 07:11 pm,08/20/2012 04:49 pm,"","","",3 - Medium,3 - Occasional,All,Any,I would like an expression that would integrate curves.
1172,Resolved,VisIt,Bug,Normal,"curve_domain and curve_cmfe not listed under ""Insert Function..."" in the expression window in the GUI.",Eric Brugger,"",2.6,Eric Brugger,08/20/2012,"",100,2.0,08/20/2012 02:14 pm,08/20/2012 04:48 pm,3 - Occasional,3 - Major Irritation,2.5.1,"","",All,Any,"I was looking for curve functions and I found curve_cmfe and curve_domain in the code, but the are missing from the GUI in the Expressions window. I think they should be there so that users know about them. I suspect no one, including the developers knew that they were present."
1181,Resolved,VisIt,Feature,Normal,"Prism will be retired Sept 28th. Remove host profiles, config-site, etc.",Eric Brugger,"",2.6,Eric Brugger,08/27/2012,"",100,2.0,08/27/2012 11:11 am,09/27/2012 11:11 am,"","","",3 - Medium,3 - Occasional,All,Any,"Prism will be retired Sept 28th (Yeah !!!). We should remove the host profiles for it, the config site file and references to it from the visit-build-open and visit-install-open scripts."
