#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2678,Resolved,VisIt,Bug,Normal,investigate the fact that there are multiple llnl customer launchers,Eric Brugger,"",2.13.0,Cyrus Harrison,09/13/2016,"",100,2.0,09/13/2016 06:39 pm,09/05/2017 08:21 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"on llnl scf, it looks like we use the customer launcher from llnl, even though there is one for llnl_closed

this could be a bug in the install script, or an issue with how we are using it on the scf
"
2714,Resolved,VisIt,Bug,Normal,export options are confusing for vtk,Kathleen Biagas,"",2.13.0,Cyrus Harrison,11/16/2016,"",100,"",11/16/2016 10:44 am,02/17/2017 07:39 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"see attached picture of the export options for vtk.

two obvious issues:

* are xml and binary exclusive of each other?
* how does some one know if you check nothing you get ASCII style output?
"
2725,Resolved,VisIt,Bug,Normal,Have SeedMe Window clear widgets after close + reopen,Kathleen Biagas,"",2.13.0,Cyrus Harrison,12/06/2016,"",100,4.0,12/06/2016 01:02 pm,08/14/2017 02:08 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"From Amit:

We’d like to reset the form for SeedMe widget once its closed and reopened again. Currently the widget retains previous state, that can be confusing/annoying.
Is there a way to accomplish that?
"
2815,Resolved,VisIt,Bug,Normal,add support for pvtk files that group legacy vtk.,Kathleen Biagas,"",2.13.0,Cyrus Harrison,05/05/2017,"",100,4.0,05/05/2017 12:46 pm,09/21/2017 06:13 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,"add support for pvtk files with pieces that are legacy vtk files. 

example pvtk file:
<pre>

 <File version=""pvtk-1.0""
   dataType=""vtkUnstructuredGrid""
   numberOfPieces=""           2 "">
     <Piece fileName=""p1.vtk"" />
     <Piece fileName=""p2.vtk"" />
 </File>
</pre>
"
2820,Resolved,VisIt,Bug,Normal,hang when rendering with -nowin in Visit 2.12.2,Cyrus Harrison,"",2.13.0,Cyrus Harrison,05/17/2017,"",0,"",05/17/2017 05:05 pm,05/24/2017 04:10 pm,3 - Occasional,3 - Major Irritation,2.12.2,"","",All,Any,"I have a script where draw plots hangs when I am using -nowin, but does not when I have an on screen viewer.


It looks like a mismatched MPI call.

From the debug 5 logs, the last line in 148 (out of 160) engine logs is:

VIsIt_MPI_Bcast started using 0.05 seconds of nano sleep

"
2830,Resolved,VisIt,Feature,Normal,update to conduit 0.3.0 and release initial blueprint plugin,Cyrus Harrison,"",2.13.0,Cyrus Harrison,05/24/2017,"",0,"",05/24/2017 04:21 pm,09/21/2017 05:08 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,""
2840,Resolved,VisIt,Feature,Normal,Add support for CTH data files,Kevin Griffin,"",2.13.0,Cyrus Harrison,06/01/2017,"",100,"",06/01/2017 05:06 pm,09/17/2017 08:55 pm,"","",2.12.1,4 - High,3 - Occasional,All,Any,"Add a db reader for CTH data, CTH folks will provide info about the file format. 




"
2851,Resolved,VisIt,Bug,Normal,Spelling check_3rd_party_sat cmake macro,Eric Brugger,"",2.13.0,Cyrus Harrison,06/20/2017,"",100,1.0,06/20/2017 12:44 pm,08/31/2017 11:38 am,3 - Occasional,1 - Not Serious,2.12.1,"","",All,Any,"The check_3rd_party_sat cmake macro is misspelled; 

It should be:
- CHECK_THIRDPARTY_SATISFIED

(Thanks to Jean Farve for pointing this out)"
2882,Resolved,VisIt,Bug,Normal,compile issue in vtkMergeTree with gcc 4.9 in 2.12.3,Cyrus Harrison,"",2.13.0,Cyrus Harrison,08/06/2017,"",0,"",08/06/2017 07:10 pm,09/21/2017 02:57 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Note:  This may be resolved on the trunk, since we have been testing newer compilers there, but I am not sure:

Reported by John Leidel on the user's list:

/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C: In member function ‘virtual vtkTypeUInt32 vtkSegmentedMergeTree::AddNode(vtkIdType)’:
/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:194:51: error: no matching function for call to ‘std::vector<std::vector<int> >::push_back(std::vector<long long int>)’
     Branches.push_back(std::vector<vtkTypeInt64>());
                                                   ^
/home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:194:51: note: candidate is:
In file included from /usr/include/c++/4.9/vector:64:0,
                 from /home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.h:51,
                 from /home/pi/visit2.12.3/src/visit_vtk/full/vtkMergeTree.C:8:
/usr/include/c++/4.9/bits/stl_vector.h:913:7: note: void std::vector<_Tp, _Alloc>::push_back(const value_type&) [with _Tp = std::vector<int>; _Alloc = std::allocator<std::vector<int> >; std::vector<_Tp, _Alloc>::value_type = std::vector<int>]
       push_back(const value_type& __x)
       ^
/usr/include/c++/4.9/bits/stl_vector.h:913:7: note:   no known conversion for argument 1 from ‘std::vector<long long int>’ to ‘const value_type& {aka const std::vector<int>&}’
visit_vtk/full/CMakeFiles/visit_vtk.dir/build.make:273: recipe for target 'visit_vtk/full/CMakeFiles/visit_vtk.dir/vtkMergeTree.C.o' failed
make[2]: *** [visit_vtk/full/CMakeFiles/visit_vtk.dir/vtkMergeTree.C.o] Error 1
CMakeFiles/Makefile2:823: recipe for target 'visit_vtk/full/CMakeFiles/visit_vtk.dir/all' failed"
2886,Resolved,VisIt,Feature,Normal,add support for external ghosts to SAMRAI plugin ,Mark Miller,"",2.13.0,Cyrus Harrison,08/09/2017,"",100,"",08/09/2017 11:56 pm,09/14/2017 08:34 pm,"","",2.12.3,3 - Medium,3 - Occasional,All,Any,cyrus has an example dataset from noah elliot
2891,Resolved,VisIt,Bug,Normal,visit 2.12.3 osx release dmg lacks data examples,Mark Miller,"",2.13.0,Cyrus Harrison,08/18/2017,"",0,"",08/18/2017 07:31 pm,11/20/2017 06:25 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"Contents/Resources/ is missing ""data""

ls ~/Desktop/VisIt.app/Contents/Resources/
2.12.3		VisIt.icns	bin

Here is what 2.12.1 looks like:

 ls _VisIt_2.12.1.app/Contents/Resources/
2.12.1		VisIt.icns	bin		data"
2903,Resolved,VisIt,Bug,Normal,passing --console to build visit results in an error,Kathleen Biagas,"",2.13.0,Cyrus Harrison,08/30/2017,"",100,"",08/30/2017 02:58 pm,09/05/2017 05:44 pm,3 - Occasional,2 - Minor Irritation,2.12.3,"","",All,Any,"saw this on the trunk and w/ 2.12 RC

I believe this is b/c console is the only mode, however old scripts that drive build_visit (and documentation)  may still be using --console, so it would be nice to not error out. 


"
2747,Resolved,VisIt,Feature,Normal,consider seeding rng for mfem,Cyrus Harrison,"",2.12.3,Cyrus Harrison,01/30/2017,"",0,"",01/30/2017 12:30 pm,05/23/2017 02:31 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"we occasionally have regressions related to random # issues with coloring algos in mfem.

When i wrote the plugin, I didn't want to seed the rng with the current time b/c that would propagate rng issues else where.

However, I think we can seed with the domain id -- much like the rand() expression."
2811,Resolved,VisIt,Bug,Normal,extend use of rpath for python builds beyond gcc,Eric Brugger,"",2.12.3,Cyrus Harrison,04/27/2017,"",100,1.0,04/27/2017 10:10 pm,05/31/2017 07:35 pm,3 - Occasional,3 - Major Irritation,2.12.1,"","",All,Any,"In build_visit we only use rpath for python for gcc.

But We also need it for icc (and likely others) b/c without iot running python will fail or the wrong python libs will be loaded.
"
2821,Resolved,VisIt,Bug,High,3d surface area query over time does not match query value,Kathleen Biagas,"",2.12.3,Cyrus Harrison,05/18/2017,"",100,"",05/18/2017 01:32 pm,06/08/2017 07:25 pm,3 - Occasional,5 - Very Serious,2.12.1,"","",All,Any,"using varying.visit (from the tutorial data)
create a PC plot of temp, add an isosurface opeartor

query the 3d surface area at the first time step:

The total Surface Area is 4151.63

now do a query over time:
The first point on this curve is 5254.6



"
2674,Resolved,VisIt,Bug,High,error plotting relaxer nodes,Mark Miller,"",2.12.2,Cyrus Harrison,08/30/2016,"",0,"",08/30/2016 06:33 pm,01/30/2017 02:52 pm,3 - Occasional,4 - Crash / Wrong Results,2.10.0,"","",All,Any,"Josh Kallman has some simulations where the relaxer nodes (not the labels, but the actual nodes) that can be shown in visit don't show up. 

He gets a couple of weird errors:
1. If there are no nodes in the set, VisIt dies. I don't know if this is a visit or something we're doing to output things incorrectly. Maybe Dan Laney or Cyrus Harrison would know.
2. Some of the nodes say they can't be displayed because of a 2D/3D plot incompatibility. Maybe this is a symptom of not having a set output too, but seems like something on our end.


The files work in VisIt 2.8, but not 2.10.

Cyrus has example data. 
"
2741,Resolved,VisIt,Bug,Normal,build_visit cmake hdf5 issues,Cyrus Harrison,"",2.12.2,Cyrus Harrison,01/21/2017,"",0,"",01/21/2017 06:46 pm,01/24/2017 06:41 pm,3 - Occasional,2 - Minor Irritation,2.12.0,"","",All,Any,"I ran into and detangled this why trying to install a beta version of the Blueprint plugin on the RZ at LLNL:

The version of cmake we are using (3.0.2) provides a FindHDF5 with clunky logic that will fall back to always use h5cc if it's in your path.

bv_hdf5 was recently changed on the trunk to not install h5cc, so our build_visit hdf5 wasn't providing h5cc.

h5cc is in the default path on several platforms,  (including LLNL's LC platforms) so tpls using CMake's FindHDF5 support will always find the wrong hdf5 libs.


changing bv_hdf5 back to install everything fixes the problem  -- the cmake logic finds h5cc for our install and uses it.





"
2748,Resolved,VisIt,Bug,Normal,cmake: move HAVE_ZZZ logic for tpls into FIndZZZ.cmake files,Kathleen Biagas,"",2.12.2,Cyrus Harrison,01/31/2017,"",100,1.0,01/31/2017 01:29 pm,03/17/2017 05:15 pm,3 - Occasional,1 - Not Serious,2.12.0,"","",All,Any,"Hi All,

Can anyone render an opinion about why we have a coding pattern like this in CMakeLists.txt

<pre>
    # Configure adios support.
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindADIOS.cmake)
    IF(ADIOS_FOUND)
        SET(HAVE_LIBADIOS 1)
    ENDIF(ADIOS_FOUND)

    # Configure advio support.
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindADVIO.cmake)
    IF(ADVIO_FOUND)
        SET(HAVE_LIBADVIO 1)
    ENDIF(ADVIO_FOUND)

    # Configure Boxlib support.
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindBoxlib.cmake)
    IF(BOXLIB_FOUND)
        SET(HAVE_LIBBOXLIB 1)
    ENDIF(BOXLIB_FOUND)
.
.
.

Instead of just
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindADIOS.cmake)
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindADVIO.cmake)
    INCLUDE(${VISIT_SOURCE_DIR}/CMake/FindBoxlib.cmake)

</pre>
and where each lib's respective FindXXX.cmake does the work of defining HAVE_LIBXXX 1?

Mark

=== 
Cyrus: We should make this change to simplify the cmake logic in the main CMakeLists.txt file
"
2715,Resolved,VisIt,Bug,Normal,Label text for Scatter Plot norm option,Mark Miller,"",2.12.1,Cyrus Harrison,11/21/2016,"",0,"",11/21/2016 05:45 pm,11/30/2016 07:04 pm,2 - Rare,1 - Not Serious,trunk,"","",All,Any,"In the Scatter plot atts, in the Appearance Tab-> Scaling Section -- we have an option  ""Normalize the axis to a cube""

shouldn't it be ?

 ""Normalize the axes to a cube"""
2535,Rejected,VisIt,Bug,Normal,"open file dialog crashes on key strokes when ""files"" list is active (osx)",Kevin Griffin,"",2.12.0,Cyrus Harrison,02/18/2016,"",0,"",02/18/2016 06:47 pm,10/25/2016 01:44 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"OSX build of the 2.10RC (testing for 2.10.1)

I was trying to skip though to a file by typing the first few chars of the file name, this causes the gui to crash. 

Not sure if is OSX only. 
"
2613,Resolved,VisIt,Feature,Normal,support expressions in mfem root file,Mark Miller,"",2.12.0,Cyrus Harrison,05/13/2016,"",0,2.0,05/13/2016 12:40 pm,10/25/2016 01:45 pm,"","","",3 - Medium,3 - Occasional,All,Any,"request from Aaron Fisher

similar to silo def vars,  provide a way for the root file to define visit expressions. "
2654,Resolved,VisIt,Bug,High,damaris build fixs,Cyrus Harrison,"",2.12.0,Cyrus Harrison,07/26/2016,"",0,"",07/26/2016 07:06 pm,11/01/2016 11:31 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"Hi Cyrus,

I found some more problems with the build_visit script when trying to have Damaris installed. I listed the changes to make here. If you could commit the corrections for the next release (hopefully so that people attending the SC tutorial have a working version), it would be great:

- in the bv_support/bv_damaris.sh file, the DAMARIS_URL should be changed as follows:
export DAMARIS_URL=${DAMARIS_URL:-""https://gforge.inria.fr/frs/download.php/file/35204""}
- in the bv_support/bv_xercesc.sh file the XERCESC_URL should be changed as well as follows:
export XERCESC_URL=${XERCESC_URL:-""http://archive.apache.org/dist/xerces/c/3/sources""}

Also when the build_visit script defaults to searching in the VisIt website for the third-party libraries, there are 2 issues:
- Xerces-C is missing, as pointed out in my previous mail. You can find it here: http://archive.apache.org/dist/xerces/c/3/sources/xerces-c-3.1.2.tar.gz
- XSD is missing, you can find it here: http://www.codesynthesis.com/download/xsd/4.0/xsd-4.0.0+dep.tar.bz2
- The archive damaris-1.0.1.tgz is incorrect, it contains damaris-1.0. So it should be replaced with https://gforge.inria.fr/frs/download.php/file/35204/damaris-1.0.1.tgz

I don't know if you have a policy behind hosting some third-party dependencies and not other, I see that boost is also no here. Here the problem is mainly with XercesC, which has changed location since the build_visit script was made. Hopefully it doesn't change anymore.

Thanks a lot!

Matthieu"
2657,Resolved,VisIt,Feature,Normal,SeedMe Widget Integration,Eric Brugger,"",2.12.0,Cyrus Harrison,07/27/2016,"",100,6.0,07/27/2016 03:53 pm,10/25/2016 01:53 pm,"","","",3 - Medium,3 - Occasional,All,Any,Talk with Amit Chourasia &  Dmitry Mishin to work in their changes for SeedMe support into VisIt's GUI
2661,Resolved,VisIt,Bug,Normal,"DBMetaData MeshForVar needs processed var names, but GetMesh, GetVar, etc get passed raw var names",Mark Miller,"",2.12.0,Cyrus Harrison,08/08/2016,"",0,"",08/08/2016 01:57 pm,10/25/2016 01:43 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I you have a variable name with special chars in it (colons, brackets, etc)

You will have to use the filtered names to interact with the metadata -- even though the names requested by the pipeline appear to be the unfiltered names.

"
2698,Resolved,VisIt,Bug,Normal,osx icon is wrong for 2.11,Cyrus Harrison,"",2.12.0,Cyrus Harrison,10/20/2016,"",0,"",10/20/2016 01:20 pm,11/12/2016 11:43 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,it still shows 2.10
2705,Resolved,VisIt,Feature,Normal,add serial merge tree and local threshold expression,Cyrus Harrison,"",2.12.0,Cyrus Harrison,10/26/2016,"",0,"",10/26/2016 02:58 pm,11/01/2016 11:30 pm,"","","",3 - Medium,3 - Occasional,All,Any,"cyrus will add work done by Timo Bremer , serial-only expressions for merge tree and local threshold calc"
2710,Resolved,VisIt,Bug,Immediate,default integral curve integrator is wrong,Cyrus Harrison,"",2.12.0,Cyrus Harrison,11/05/2016,"",0,"",11/05/2016 02:56 am,11/12/2016 11:43 pm,3 - Occasional,2 - Minor Irritation,trunk,"","",All,Any,"its Adams-Bashforth, but it should be Dorman-Prince"
2652,Resolved,VisIt,Bug,Normal,llnl custom launcher needs case for seqlac,Cyrus Harrison,"",2.11.0,Cyrus Harrison,07/22/2016,"",0,"",07/22/2016 07:08 pm,09/13/2016 06:41 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"our custom launcher has a case for vulcan & rzuseqlac, but not seqlac
"
2475,Resolved,VisIt,Feature,Normal,visit_utils encoding: advanced option for input and output fps ,Cyrus Harrison,"",2.10.3,Cyrus Harrison,12/07/2015,"",0,"",12/07/2015 07:58 pm,06/03/2016 07:21 pm,"","","",3 - Medium,3 - Occasional,All,Any,"These can be combined for fine grained control of movie play rate. 

Output FPS is often fixed per format to some small menu of options. 

Input FPS is actually the more useful lever. 

You need both to get decent control. 



"
2513,Resolved,VisIt,Feature,High,amr: need some way to access block and level info,Mark Miller,"",2.10.3,Cyrus Harrison,01/22/2016,"",0,"",01/22/2016 02:04 pm,12/19/2016 07:29 pm,"","","",3 - Medium,4 - Common,All,Any,"There is a growing need to overcome the blocks vs levels limitation for AMR meshes. 

Recall: blocks, levels, and domains are all distinct concepts in this case. 

Even if we don't fix the subsetting issues completely, but just provide an expression to display the blocks as a scalar var for a pseudocolor plot, that would help users of block-based AMR codes debug their problems. 



"
