#,Status,Project,Tracker,Priority,Subject,Assigned to,Category,Target version,Author,Start,Due date,% Done,Estimated time,Created,Updated,Likelihood,Severity,Found in Version,Impact,Expected Use,OS,Support Group,Description
2787,Resolved,VisIt,Feature,Normal,Remove VCellMTMD plugin,Kathleen Biagas,"",2.13.0,Mark Miller,03/17/2017,"",100,0.25,03/17/2017 01:45 pm,05/18/2017 01:35 pm,"","",2.12.1,3 - Medium,3 - Occasional,All,Any,"Here is the response from Jim Schaff about an inquiry on the status of the VCell reader.

We wrote this plugin years ago in an attempt to integrate data from one of our solvers with VisIt.  Since then we have significantly expanded our suite of solvers (and added new data formats), and have standardized on another approach to VisIt interoperability.  We instead translate all of our data to VTK unstructured grids before sending data to VisIt.

We no longer use or maintain the VCellMTMD plugin.  Sorry, I should have informed you earlier so you don't waste time maintaining VCellMTMD.

We have also embraced the VisIt/pyside integration and deploy our VisIt capability as a QT application launched from VCell.​  This capability is currently pre-release quality, but we plan to bring it to production soon.  As you likely know, Kathleen resolved our inquiry about pyside support in Windows by including a fix in VisIt 2.12.1.  This worked for our VisIt/pyside application in WIndows 7 but still crashes under Windows 10.  I had promised Kathleen that I would create a simplified python script which would either illustrate the problem in VisIt (or reveal our own mistakes).
"
2839,Resolved,VisIt,Bug,Normal,Update documentation to indicate that eigenvector only works with symmetric tensors.,Mark Miller,"",2.13.0,Mark Miller,05/31/2017,"",0,"",05/31/2017 03:12 pm,09/16/2017 06:40 am,3 - Occasional,4 - Crash / Wrong Results,2.12.1,"","",All,Any,"I've attached a session file to be used with globe.silo.

It defines the following cell_constant tensor
<pre>
 1      2     1
 6    -1     0
-1    -2   -1
</pre>

Which has the following eigenvalues and eigenvectors
<pre>
  0:  1  6 -13
-4: -1  2  1
  3:  2  3 -2
</pre>

If I plot this as a tensor and then do a zone-pick, I get this information back in the pick window...
<pre>
globe.silo
mesh1 
Point: <-5.634, 5.634, 4.11034>
Zone:  687
Incident Nodes:  438  439  430  429  492  493  484  483  
tensor:  <zonal> = 
    (1, 2, 1)
    (6, -1, 0)
    (-1, -2, -1)
    Major Eigenvalue: 7
</pre>
The tensor _value_ looks correct. It is row-by-row equivalent to what I created. But, what is this _Major Eigenvalue_? It shows a _7_ and none of the eignevalues are _7_.I suspect this number being displayed in the pick window is actually the sum of the absolute values of the eigenvalues.

Next, try as I might using eigenvector and eigenvalue expression functions, I am unable to create an expression that yields the _known_ eigenvectors or eigivenvalues even within a constant scale factor.
"
2355,Resolved,VisIt,Bug,Normal,XDMF reader confusing attributes with same dim as mesh as arrays,Kathleen Biagas,"",2.12.3,Mark Miller,08/12/2015,"",100,1.0,08/12/2015 02:08 pm,06/13/2017 02:01 pm,2 - Rare,4 - Crash / Wrong Results,2.8.2,"","",All,Any,"Quote Modify  Hi all,



I have been working on implementing HDF5 with XDMF as the new I/O for the code I use. I believe I have came across a bug in the VisIt XDMF Plug-in but I could be wrong.



Whenever a dimension of the data in the attribute matches the last dimension of the mesh in the grid it is on, VisIt views the attribute as an array. As an example, I have recreated the issue using explicit values given in XML, however this is the same issue as when I point to HDF5 datasets. In the below example (attached as well) the Attribute ""U"" is seen as an array in VisIt, since the last dimension of the mesh grid it is on, 9, is also a dimension of the Attribute. When this dimension matching does not occur however, everything works as expected, as in for the ""V"" attribute. 



I believe this is an issue in the VisIt plug-in because I could not cause this issue in p*r*view. I have used VisIt 2.9 and VisIt 2.7 and the same issue was present. If anyone has encountered this issue before or has an idea how to fix it, it would be greatly appreciated. Below is the example XDMF file that causes the error and the file information from VisIt.
Troublesome XDMF File
<pre>



<?xml version=""1.0"" ?>

<!DOCTYPE Xdmf SYSTEM ""Xdmf.dtd"" []>

<Xdmf Version=""2.0"">

  <Domain>

    <Grid Name=""ucell"" GridType=""Uniform"">

      <Time TimeType=""Single"" Value=""0.00000000E+00""/>

      <Topology TopologyType=""2DRectMesh"" NumberOfElements=""9 10""/>

      <Geometry GeometryType=""VXVY"">

        <DataItem Dimensions=""10"" NumberType=""Float"" Precision=""8"" Format=""XML"">

          0 1 2 3 4 5 6 7 8 9

        </DataItem>

        <DataItem Dimensions=""9"" NumberType=""Float"" Precision=""8"" Format=""XML"">

          0 1 2 3 4 5 6 7 8

        </DataItem>

      </Geometry>

      <Attribute Name=""U"" AttributeType=""Scalar"" Center=""Cell"">

        <DataItem Format=""XML"" Dimensions=""8 9"">

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

          10 20 30 40 50 60 70 80 90

        </DataItem>

      </Attribute>

    </Grid>

    <Grid Name=""vcell"" GridType=""Uniform"">

      <Time TimeType=""Single"" Value=""0.00000000E+00""/>

      <Topology TopologyType=""2DRectMesh"" NumberOfElements=""10 9""/>

      <Geometry GeometryType=""VXVY"">

        <DataItem Dimensions=""9"" NumberType=""Float"" Precision=""8"" Format=""XML"">

          0 1 2 3 4 5 6 7 8

        </DataItem>

        <DataItem Dimensions=""10"" NumberType=""Float"" Precision=""8"" Format=""XML"">

          0 1 2 3 4 5 6 7 8 9

        </DataItem>

      </Geometry>

      <Attribute Name=""V"" AttributeType=""Scalar"" Center=""Cell"">

        <DataItem Format=""XML"" Dimensions=""9 8"">

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

          10 20 30 40 50 60 70 80

        </DataItem>

      </Attribute>

    </Grid>

  </Domain>

</Xdmf>

<pre>



VisIt File Information



Scalars: 

     Name = ""vcell/V""

     Mesh is = ""vcell""

     Centering = zone centered.

     The extents are not set.

     This variable does not contain enumerated values.



Arrays: 

     Name = ""ucell/U""

     Mesh is = ""ucell""

     Centering = zone centered.

     The extents are not set.

     Number of variables = 8

     Components are: ucell/U-1, ucell/U-2, ucell/U-3, ucell/U-4, ucell/U-5, ucell/U-6, ucell/U-7, ucell/U-8



Expressions:

     ucell/U-1 (scalar):      array_decompose(ucell/U,0)

     ucell/U-2 (scalar):      array_decompose(ucell/U,1)

     ucell/U-3 (scalar):      array_decompose(ucell/U,2)

     ucell/U-4 (scalar):      array_decompose(ucell/U,3)

     ucell/U-5 (scalar):      array_decompose(ucell/U,4)

     ucell/U-6 (scalar):      array_decompose(ucell/U,5)

     ucell/U-7 (scalar):      array_decompose(ucell/U,6)

     ucell/U-8 (scalar):      array_decompose(ucell/U,7)"
2824,Resolved,VisIt,Feature,Normal,Fix GUI performance issues with large numbers of variables,Mark Miller,"",2.12.3,Mark Miller,05/21/2017,"",70,40.0,05/21/2017 08:42 pm,06/08/2017 08:59 pm,"","",2.12.1,5 - Very High,2 - Rare,All,Any,"Open sesame.pdb with Try Harder option set to 2. This will load a database with about 3500 mesh objects each with 5-15 variables defined.
The GUI (and pan/zoom ops in the Viewer) can exhibit 10-20 second delays between adding plot and having it appear in the plot list, deleting a plot, hiding a plot, etc.

The shear number of items is part of the problem. Reducing the number of items can be improved somewhat...
* don't do automatic expresions (mesh quality, time derivative, vector magnitude). There are prefs. for these.
** Note: mesh quality exprs only get created for ucd meshes so that pref. has no effect on non-ucd mesh databases
* don't do operator-created expressions
** currently know pref. for this so need to add one
** We could adjust logic in operators to create operator exprs only when mesh or var count is low, say less than 50
* don't create subset plot entries for meshes of just one block. Thats pointless and easily corrected.
* We populate the menu in the viewer too. Do we really need to do that? An informal survey indicated several _developers_ weren't even aware of the option in the viewer's menu suggesting users are even less aware of this feature. I think it would be easiest/best to remove it entirely. Short of that, maybe it is never created until some user actually does the GUI actions to suggest its needed by right-clicking in the viewer, going to Plots and then trying to add a plot.

The above changes actually make things almost useable for seseame.pdb (an extreme example of a database with a large number of objects)

Next, we need to add smarts to not constantly create and destroy variable menus as frequently as we currently do. We enter VariableMenuPopulator a lot. It has some smarts to return early but I think we need to improve that. I think we should return early when the database and timestep are same since last visit. But, I don't think we do that. Furthermore, some of the logic there to determine early return is expensive (operator== on expression list iterates over all expressions). The order in which we consider each expression's members in an individual expression's operator== could have some impact too. For example, we should try to compare those attributes of expressions that are more likely to be different *first*. The operator[] on ExpressionList is a linear search. That can be fixed easily too. I've currently coded a simple hashing mechanism there and improved performance quite a bit.

We're also taking too much memory. The GUI process easily reaches 1 Gigabyte on sesame.pdb. Hacks for several of the obove changes demonstrate we can get that back down to something reasonable, maybe 250 Mb. However, I think the right long term answer is to switch to an on-demand form of menu creation where we keep a sort of dom object internally regarding what the full menu structure should look like but only realize the parts of that structure with the Qt widgets that are needed at any moment.

I rated impact as high but expected use as rare because I think it is rare we deal with databases with large numbers of objects."
2838,Resolved,VisIt,Bug,Normal,eigenvector expression returns results as column vectors making [] operator return incorrect vectors,Mark Miller,"",2.12.3,Mark Miller,05/31/2017,"",0,"",05/31/2017 01:54 pm,06/08/2017 09:11 pm,3 - Occasional,2 - Minor Irritation,2.12.1,"","",All,Any,"This was reported by an LLNL user. He also has another ticket in the system regarding eigenvector display issues (#997)

The current eigenvector expression returns the vectors in a matrix, with individual eigenvectors in each column. This makes plotting the individual vectors using the [] operator incorrect…and inconsistent with visit documentation. You would have to take the transpose of the result from the eigenvector function, and then use the [] operator on the transpose. Does the visit team think that this is a problem?
If so, is this going to be fixed?
If not, the documentation should be fixed. It would be bad to have someone chasing non-existent code bugs because of this.
"
2729,Rejected,VisIt,Bug,High,visit -cli doesn't process -o option with database format correctly,"","",2.12.2,Mark Miller,12/09/2016,"",0,"",12/09/2016 09:55 pm,12/15/2016 12:56 pm,3 - Occasional,2 - Minor Irritation,2.12.0,"","",All,Any,"<pre>
surface86{miller86}27: /usr/gapps/visit/bin/visit -v 2.9 -cli -nowin -debug 5 -o /g/g11/miller86/visit/trunk/build/data/exodus_test_data/tri6.exo,Exodus_1.0
Running: cli2.9.2 -nowin -debug 5 -o /g/g11/miller86/visit/trunk/build/data/exodus_test_data/tri6.exo,Exodus_1.0
Running: viewer2.9.2 -nowin -noint -debug 5 -host 127.0.0.1 -port 5600
  File ""<string>"", line 1
    OpenDatabase(""/g/g11/miller86/visit/trunk/build/data/exodus_test_data/tri6.exo, 0, ""Exodus_1.0"")
</pre>
Note the quotes in the OpenDatabsae method"
2744,Resolved,VisIt,Bug,High,Merge fix for all missing blocks for multi-block object,Mark Miller,"",2.12.2,Mark Miller,01/24/2017,"",0,1.0,01/24/2017 11:34 pm,02/21/2017 09:29 pm,3 - Occasional,4 - Crash / Wrong Results,2.12.0,"","",All,Any,I have a fix for multi-objects with no valid blocks. It needs to get merged
2754,Resolved,VisIt,Bug,Normal,Should we remove empty object skipping logic in Silo plugin,Mark Miller,"",2.12.2,Mark Miller,02/07/2017,"",0,1.0,02/07/2017 08:50 pm,03/26/2017 01:06 am,3 - Occasional,2 - Minor Irritation,2.12.0,"","",All,Any,"So, I just noticed that the way I've coded Silo plugin, if it encounters an individual object (e.g. not a multi-block object and not a block of a multi-block object) that is empty, it will skip adding it to database metadata. 

I am thinking this is bad practice. You can imagine a time series where the size of an object like a point mesh grows and shrinks over time, maybe with some states having no points, and in those states, the object will not exist in the metadata, causing any plots or expressions involving it (that work fine at other timesteps) to fail."
1964,Resolved,VisIt,Feature,High,Pick option to highlight selected node/zone,Matt Larsen,"",2.12.0,Mark Miller,08/27/2014,"",0,"",08/27/2014 10:53 pm,10/25/2016 01:53 pm,"","","",4 - High,3 - Occasional,All,Any,"Although we add pick letters engineering folks (Mili users) have inquired regarding possibility of highlighting picked node or zone.

In theory, the process could be much the same as doing the pick letter except that the pick attributes wind up returing a center/radius (for a picked node to highlight) or a set of points and line segments between then, to serve as the highlighted _edges_ of the picked zone. But, that is a really, really big guess on my part as to what might be involved."
2649,Resolved,VisIt,Feature,Normal,Update to open source mili library,Mark Miller,"",2.12.0,Mark Miller,07/21/2016,"",0,"",07/21/2016 06:21 pm,10/25/2016 01:45 pm,"","","",3 - Medium,3 - Occasional,All,Any,""
2666,Resolved,VisIt,Bug,Normal,Fix release packaging to deal with serial and parallel libhdf5.so,Mark Miller,"",2.12.0,Mark Miller,08/12/2016,"",0,"",08/12/2016 05:34 pm,10/25/2016 03:52 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"When we package for a release, we copy TPL's to a flattened lib dir.

Note: In general, this design is bad due to possibility of having two libs by same name. They'd clobber each other.

Specifically, for HDF5, we *will* have this issue when dealing with serial and parallel HDF5."
2682,Resolved,VisIt,Bug,Normal,no CloseDatabase calls in mfem test,Cyrus Harrison,"",2.12.0,Mark Miller,09/20/2016,"",0,"",09/20/2016 09:18 pm,10/26/2016 02:12 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"I happened to notice there are no calls to close any databases in the MFEM tests.

Thats a potential issue as we often wind up finding issues when we explicitly close databases that we won't see otherwise."
2683,Resolved,VisIt,Feature,Normal,support OSX 10.8,Mark Miller,"",2.12.0,Mark Miller,09/30/2016,"",0,"",09/30/2016 09:23 am,11/12/2016 11:44 pm,"","","",3 - Medium,3 - Occasional,All,Any,Lets talk about how to do it
2688,Resolved,VisIt,Bug,Normal,fix xdmf build issues in build_visit,Kathleen Biagas,"",2.12.0,Mark Miller,10/13/2016,"",0,"",10/13/2016 04:08 pm,10/25/2016 08:13 pm,3 - Occasional,2 - Minor Irritation,2.10.0,"","",All,Any,"Rick Angelini ran into several issues. In summary...

# For some reason, Xdmf builds its library(s) in a 'bin' dir instead of a 'lib' dir. Its probably cosmetic but lets check that out
# bv_xdmf doesn't set LIBXML2_LIBRARY variable _name_ quite right. Its missing the @:FILEPATH@ qualifier. That may create problems when Xdmf build tries to find the libxml2 library in our VTK insallation
# XDMF_SYSTEM_LIBXML2 setting? What should it be. I think _it should_ be set to OFF and we should be using libxml2 in VTK, as the other variables we define appear to be trying to do that. However, examining Xdmf's CMakeList.txt file suggests that _SYSTEM_ may have a different interpretation there.
# XDMF_SYSTEM_LIBZ should be adjusted to either be YES or to be NO and instead use whatever ZLIB build_visit has installed (and definitely *not* vtk's zlib as per #2679)
"
2693,Resolved,VisIt,Feature,Normal,add gzstream to many of VisIt's plain text readers,Mark Miller,"",2.12.0,Mark Miller,10/18/2016,"",0,"",10/18/2016 09:32 pm,11/01/2016 03:03 pm,"","","",3 - Medium,3 - Occasional,All,Any,"Not sure at what level to do this but gzstream is a way to read a stream that is gzip'd.

Its pretty transparent. I have a single source and header file to support it.
"
2702,Resolved,VisIt,Feature,Urgent,add layer nameschemes,Mark Miller,"",2.12.0,Mark Miller,10/25/2016,"",0,"",10/25/2016 02:20 pm,10/30/2016 01:39 am,"","","",3 - Medium,3 - Occasional,All,Any,"Need to support Ale3d user's layers namescheme

<pre>
FYI...below is the original proposal for layer nameschems...

And, that appears to be *exactly* what you have defined here..

   if (DBPutMultimesh(file, meshName3D, numFileDomains, nullptr,
                      nullptr, optlist) == -1) {
      Warn(""WriteRestartMultiMesh"", ""DBPutMultimesh failed"") ;
   }
   else {
      char layerName[256] ;
      SNPRINTF(layerName, 256, ""%s_layer_namescheme"", meshName3D) ;
      int len = strlen(problem->parwriteRestart->GetLayerNamescheme())+1 ;
      DBWrite(file, layerName, problem->parwriteRestart->GetLayerNamescheme(), &len, 1, DB_CHAR) ;
   }
</pre>"
2615,Resolved,VisIt,Feature,Normal,add viridis colormap,Cyrus Harrison,"",2.11.0,Mark Miller,05/17/2016,"",0,"",05/17/2016 08:56 pm,08/23/2016 11:18 am,"","","",3 - Medium,3 - Occasional,All,Any,"Not sure how many of you are aware of this talk..

https://youtu.be/xAoljeRJ3lU

But, my understanding is that it reasons that a standard rainbow colormap is bad and propose a new and better one called viridis.

Might be worth looking into for VisIt.
"
2653,Resolved,VisIt,Feature,Normal,Update UofM host profiles and center names,Mark Miller,"",2.11.0,Mark Miller,07/25/2016,"",0,"",07/25/2016 01:19 pm,07/26/2016 07:48 pm,"","","",3 - Medium,3 - Occasional,All,Any,"See note from Brock Palen below. The host profile is attached.
I don't think this is just a matter of deleting old profiles and adding new ones. The installer scripts need to change to support the new name of he computing center Brock mentions.


Attached you should find the updated host profile for Flux at the University of Michigan.

You should remove the profile for Nyx as that system is retired.

Lastly our name is changed from Center for Advanced Computing to:

Advanced Research Computing - Technology Services  (ARC-TS)  http://arc-ts.umich.edu/

Thank you.

Brock Palen
www.umich.edu/~brockp
Assoc. Director Advanced Research Computing - TS
XSEDE Campus Champion
brockp@umich.edu
(734)936-1985"
2663,Resolved,VisIt,Feature,Normal,Resolve build issues for parallel TPLs needed in parallel plugins such as MOAB,Mark Miller,"",2.11.0,Mark Miller,08/09/2016,08/11/2016,0,"",08/09/2016 02:52 pm,08/26/2016 12:56 pm,"","","",3 - Medium,3 - Occasional,All,Any,"MOAB is the first plugin in Visit that uses a parallel TPL to read data in parallel from a single, shared file. It needs parallel HDF5 to do so. So far, build_visit builds only serial HDF5.

Likewise, VisIt knows about parallel and serial database engine targets. But, it doesn't know about parallel and serial TPL dependencies (at least I don't think it does).

A lot of other things can depend on HDF5 (netcdf, H5Part, Xdmf, etc., + many VisIt plugins). Can we get by with a single libhdf5.so installation that supports *both* serial and parallel (certainly, the HDF5 library is capable of that) or do we have to build two separate HDF5 installations, one with and the other without MPI dependence? Same question for libMOAB.

Or, do we need to build serial and parallel HDF5 installations and serial and parallel MOAB installations to handle this.

"
2665,Resolved,VisIt,Feature,Normal,Add MOAB to build_visit,Mark Miller,"",2.11.0,Mark Miller,08/12/2016,"",0,"",08/12/2016 05:33 pm,08/24/2016 08:35 pm,"","","",3 - Medium,3 - Occasional,All,Any,Build_visit needs to be enhanced to deal with MOAB which will require dealing with parallel HDF5 installs as well
2345,Resolved,VisIt,Bug,Normal,visit.py file in $cwd fails to run,Cyrus Harrison,"",2.10.3,Mark Miller,07/29/2015,"",0,"",07/29/2015 11:39 am,06/14/2016 06:05 pm,3 - Occasional,3 - Major Irritation,2.8.2,"","",All,Any,"If there is a visit.py file in $cwd where VisIt is launched, then (Eric tells me) VisIt is supposed to run it automagically as a script.

This does not work. Intstead, we get. . .

<pre>
surface86{miller86}218: visit -cli -nowin
Running: cli2.8.2 -nowin
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
  File ""visit.py"", line 1, in <module>
NameError: name 'OpenDatabase' is not defined
Traceback (most recent call last):
  File ""<string>"", line 1, in <module>
NameError: name 'visit' is not defined
</pre>

So, it seems like VisIt is trying to run the python commands in visit.py *before* VisIt's CLI is prepared to run commands. If I rename the script to foo.py and run with -s, it works fine."
